E:\project\IMG\center_2021_04_22_11_29_02_946.jpg, E:\project\IMG\left_2021_04_22_11_29_02_946.jpg, E:\project\IMG\right_2021_04_22_11_29_02_946.jpg, 0, 0, 0, 11.67499
E:\project\IMG\center_2021_04_22_11_29_03_141.jpg, E:\project\IMG\left_2021_04_22_11_29_03_141.jpg, E:\project\IMG\right_2021_04_22_11_29_03_141.jpg, -0.5833107, 0, 0, 11.58234
E:\project\IMG\center_2021_04_22_11_29_03_338.jpg, E:\project\IMG\left_2021_04_22_11_29_03_338.jpg, E:\project\IMG\right_2021_04_22_11_29_03_338.jpg, 0, 0, 0, 11.07553
E:\project\IMG\center_2021_04_22_11_29_03_566.jpg, E:\project\IMG\left_2021_04_22_11_29_03_566.jpg, E:\project\IMG\right_2021_04_22_11_29_03_566.jpg, 0, 0, 0, 10.81022
E:\project\IMG\center_2021_04_22_11_29_03_763.jpg, E:\project\IMG\left_2021_04_22_11_29_03_763.jpg, E:\project\IMG\right_2021_04_22_11_29_03_763.jpg, 0, 0, 0, 10.61569
E:\project\IMG\center_2021_04_22_11_29_03_960.jpg, E:\project\IMG\left_2021_04_22_11_29_03_960.jpg, E:\project\IMG\right_2021_04_22_11_29_03_960.jpg, 0, 0, 0, 10.40365
E:\project\IMG\center_2021_04_22_11_29_04_165.jpg, E:\project\IMG\left_2021_04_22_11_29_04_165.jpg, E:\project\IMG\right_2021_04_22_11_29_04_165.jpg, 0, 0, 0, 10.19585
E:\project\IMG\center_2021_04_22_11_29_04_365.jpg, E:\project\IMG\left_2021_04_22_11_29_04_365.jpg, E:\project\IMG\right_2021_04_22_11_29_04_365.jpg, 0, 0, 0, 9.992192
E:\project\IMG\center_2021_04_22_11_29_04_562.jpg, E:\project\IMG\left_2021_04_22_11_29_04_562.jpg, E:\project\IMG\right_2021_04_22_11_29_04_562.jpg, 0, 0, 0, 9.79261
E:\project\IMG\center_2021_04_22_11_29_04_760.jpg, E:\project\IMG\left_2021_04_22_11_29_04_760.jpg, E:\project\IMG\right_2021_04_22_11_29_04_760.jpg, 0, 0, 0, 9.597014
E:\project\IMG\center_2021_04_22_11_29_04_956.jpg, E:\project\IMG\left_2021_04_22_11_29_04_956.jpg, E:\project\IMG\right_2021_04_22_11_29_04_956.jpg, 0, 0, 0, 9.405327
E:\project\IMG\center_2021_04_22_11_29_06_140.jpg, E:\project\IMG\left_2021_04_22_11_29_06_140.jpg, E:\project\IMG\right_2021_04_22_11_29_06_140.jpg, 0, 1, 0, 13.09445
E:\project\IMG\center_2021_04_22_11_29_06_351.jpg, E:\project\IMG\left_2021_04_22_11_29_06_351.jpg, E:\project\IMG\right_2021_04_22_11_29_06_351.jpg, 0, 0.3591322, 0, 13.62229
E:\project\IMG\center_2021_04_22_11_29_06_553.jpg, E:\project\IMG\left_2021_04_22_11_29_06_553.jpg, E:\project\IMG\right_2021_04_22_11_29_06_553.jpg, 0, 0, 0, 13.46286
E:\project\IMG\center_2021_04_22_11_29_06_766.jpg, E:\project\IMG\left_2021_04_22_11_29_06_766.jpg, E:\project\IMG\right_2021_04_22_11_29_06_766.jpg, 0, 0, 0, 13.08816
E:\project\IMG\center_2021_04_22_11_29_06_958.jpg, E:\project\IMG\left_2021_04_22_11_29_06_958.jpg, E:\project\IMG\right_2021_04_22_11_29_06_958.jpg, 0, 0, 0, 12.82047
E:\project\IMG\center_2021_04_22_11_29_07_158.jpg, E:\project\IMG\left_2021_04_22_11_29_07_158.jpg, E:\project\IMG\right_2021_04_22_11_29_07_158.jpg, 0, 0, 0, 12.55929
E:\project\IMG\center_2021_04_22_11_29_09_309.jpg, E:\project\IMG\left_2021_04_22_11_29_09_309.jpg, E:\project\IMG\right_2021_04_22_11_29_09_309.jpg, 0, 1, 0, 16.05993
E:\project\IMG\center_2021_04_22_11_29_09_513.jpg, E:\project\IMG\left_2021_04_22_11_29_09_513.jpg, E:\project\IMG\right_2021_04_22_11_29_09_513.jpg, 0, 0.3819286, 0, 16.64434
E:\project\IMG\center_2021_04_22_11_29_09_722.jpg, E:\project\IMG\left_2021_04_22_11_29_09_722.jpg, E:\project\IMG\right_2021_04_22_11_29_09_722.jpg, 0, 0, 0, 16.27799
E:\project\IMG\center_2021_04_22_11_29_09_916.jpg, E:\project\IMG\left_2021_04_22_11_29_09_916.jpg, E:\project\IMG\right_2021_04_22_11_29_09_916.jpg, 0, 0, 0, 15.90582
E:\project\IMG\center_2021_04_22_11_29_10_109.jpg, E:\project\IMG\left_2021_04_22_11_29_10_109.jpg, E:\project\IMG\right_2021_04_22_11_29_10_109.jpg, 0, 0, 0, 15.93595
E:\project\IMG\center_2021_04_22_11_29_10_304.jpg, E:\project\IMG\left_2021_04_22_11_29_10_304.jpg, E:\project\IMG\right_2021_04_22_11_29_10_304.jpg, 0, 0, 0, 15.62899
E:\project\IMG\center_2021_04_22_11_29_10_503.jpg, E:\project\IMG\left_2021_04_22_11_29_10_503.jpg, E:\project\IMG\right_2021_04_22_11_29_10_503.jpg, 0, 0, 0, 15.32907
E:\project\IMG\center_2021_04_22_11_29_10_698.jpg, E:\project\IMG\left_2021_04_22_11_29_10_698.jpg, E:\project\IMG\right_2021_04_22_11_29_10_698.jpg, 0, 0, 0, 15.0251
E:\project\IMG\center_2021_04_22_11_29_10_914.jpg, E:\project\IMG\left_2021_04_22_11_29_10_914.jpg, E:\project\IMG\right_2021_04_22_11_29_10_914.jpg, 0, 0, 0, 14.42671
E:\project\IMG\center_2021_04_22_11_29_11_105.jpg, E:\project\IMG\left_2021_04_22_11_29_11_105.jpg, E:\project\IMG\right_2021_04_22_11_29_11_105.jpg, 0, 0, 0, 14.43424
E:\project\IMG\center_2021_04_22_11_29_11_301.jpg, E:\project\IMG\left_2021_04_22_11_29_11_301.jpg, E:\project\IMG\right_2021_04_22_11_29_11_301.jpg, 0, 0, 0, 14.14569
E:\project\IMG\center_2021_04_22_11_29_11_497.jpg, E:\project\IMG\left_2021_04_22_11_29_11_497.jpg, E:\project\IMG\right_2021_04_22_11_29_11_497.jpg, 0, 0, 0, 13.85425
E:\project\IMG\center_2021_04_22_11_29_11_691.jpg, E:\project\IMG\left_2021_04_22_11_29_11_691.jpg, E:\project\IMG\right_2021_04_22_11_29_11_691.jpg, 0, 0, 0, 13.54815
E:\project\IMG\center_2021_04_22_11_29_15_878.jpg, E:\project\IMG\left_2021_04_22_11_29_15_878.jpg, E:\project\IMG\right_2021_04_22_11_29_15_878.jpg, 0, 0, 0, 13.10148
E:\project\IMG\center_2021_04_22_11_29_16_106.jpg, E:\project\IMG\left_2021_04_22_11_29_16_106.jpg, E:\project\IMG\right_2021_04_22_11_29_16_106.jpg, 0, 0, 0, 12.80599
E:\project\IMG\center_2021_04_22_11_29_16_336.jpg, E:\project\IMG\left_2021_04_22_11_29_16_336.jpg, E:\project\IMG\right_2021_04_22_11_29_16_336.jpg, 0, 0, 0, 12.18655
E:\project\IMG\center_2021_04_22_11_29_16_602.jpg, E:\project\IMG\left_2021_04_22_11_29_16_602.jpg, E:\project\IMG\right_2021_04_22_11_29_16_602.jpg, 0, 0, 0, 11.83619
E:\project\IMG\center_2021_04_22_11_29_16_837.jpg, E:\project\IMG\left_2021_04_22_11_29_16_837.jpg, E:\project\IMG\right_2021_04_22_11_29_16_837.jpg, -0.7078662, 0, 0, 11.40247
E:\project\IMG\center_2021_04_22_11_29_17_059.jpg, E:\project\IMG\left_2021_04_22_11_29_17_059.jpg, E:\project\IMG\right_2021_04_22_11_29_17_059.jpg, -0.03864992, 0, 0, 11.04936
E:\project\IMG\center_2021_04_22_11_29_17_290.jpg, E:\project\IMG\left_2021_04_22_11_29_17_290.jpg, E:\project\IMG\right_2021_04_22_11_29_17_290.jpg, 0, 0, 0, 10.80565
E:\project\IMG\center_2021_04_22_11_29_17_530.jpg, E:\project\IMG\left_2021_04_22_11_29_17_530.jpg, E:\project\IMG\right_2021_04_22_11_29_17_530.jpg, 0, 0, 0, 10.54717
E:\project\IMG\center_2021_04_22_11_29_17_812.jpg, E:\project\IMG\left_2021_04_22_11_29_17_812.jpg, E:\project\IMG\right_2021_04_22_11_29_17_812.jpg, 0, 0.8463447, 0, 12.71408
E:\project\IMG\center_2021_04_22_11_29_18_045.jpg, E:\project\IMG\left_2021_04_22_11_29_18_045.jpg, E:\project\IMG\right_2021_04_22_11_29_18_045.jpg, 0, 0.1451505, 0, 12.89439
E:\project\IMG\center_2021_04_22_11_29_18_273.jpg, E:\project\IMG\left_2021_04_22_11_29_18_273.jpg, E:\project\IMG\right_2021_04_22_11_29_18_273.jpg, 0, 0, 0, 13.15681
E:\project\IMG\center_2021_04_22_11_29_18_507.jpg, E:\project\IMG\left_2021_04_22_11_29_18_507.jpg, E:\project\IMG\right_2021_04_22_11_29_18_507.jpg, 0, 0, 0, 12.83402
E:\project\IMG\center_2021_04_22_11_29_18_754.jpg, E:\project\IMG\left_2021_04_22_11_29_18_754.jpg, E:\project\IMG\right_2021_04_22_11_29_18_754.jpg, 0, 0, 0, 12.33431
E:\project\IMG\center_2021_04_22_11_29_19_005.jpg, E:\project\IMG\left_2021_04_22_11_29_19_005.jpg, E:\project\IMG\right_2021_04_22_11_29_19_005.jpg, 0, 0, 0, 11.78582
E:\project\IMG\center_2021_04_22_11_29_20_231.jpg, E:\project\IMG\left_2021_04_22_11_29_20_231.jpg, E:\project\IMG\right_2021_04_22_11_29_20_231.jpg, 0, 0, 0, 11.4123
E:\project\IMG\center_2021_04_22_11_29_20_480.jpg, E:\project\IMG\left_2021_04_22_11_29_20_480.jpg, E:\project\IMG\right_2021_04_22_11_29_20_480.jpg, 0, 0, 0, 11.23623
E:\project\IMG\center_2021_04_22_11_29_20_732.jpg, E:\project\IMG\left_2021_04_22_11_29_20_732.jpg, E:\project\IMG\right_2021_04_22_11_29_20_732.jpg, 0, 0, 0, 11.00267
E:\project\IMG\center_2021_04_22_11_29_20_956.jpg, E:\project\IMG\left_2021_04_22_11_29_20_956.jpg, E:\project\IMG\right_2021_04_22_11_29_20_956.jpg, 0, 0, 0, 10.75981
E:\project\IMG\center_2021_04_22_11_29_21_147.jpg, E:\project\IMG\left_2021_04_22_11_29_21_147.jpg, E:\project\IMG\right_2021_04_22_11_29_21_147.jpg, 0, 0, 0, 10.56545
E:\project\IMG\center_2021_04_22_11_29_21_333.jpg, E:\project\IMG\left_2021_04_22_11_29_21_333.jpg, E:\project\IMG\right_2021_04_22_11_29_21_333.jpg, 0, 0, 0, 10.35356
E:\project\IMG\center_2021_04_22_11_29_21_527.jpg, E:\project\IMG\left_2021_04_22_11_29_21_527.jpg, E:\project\IMG\right_2021_04_22_11_29_21_527.jpg, 0, 0, 0, 10.16646
E:\project\IMG\center_2021_04_22_11_29_21_718.jpg, E:\project\IMG\left_2021_04_22_11_29_21_718.jpg, E:\project\IMG\right_2021_04_22_11_29_21_718.jpg, 0, 0, 0, 9.963141
E:\project\IMG\center_2021_04_22_11_29_21_912.jpg, E:\project\IMG\left_2021_04_22_11_29_21_912.jpg, E:\project\IMG\right_2021_04_22_11_29_21_912.jpg, 0, 0, 0, 9.763974
E:\project\IMG\center_2021_04_22_11_29_22_102.jpg, E:\project\IMG\left_2021_04_22_11_29_22_102.jpg, E:\project\IMG\right_2021_04_22_11_29_22_102.jpg, 0, 0, 0, 9.588128
E:\project\IMG\center_2021_04_22_11_29_22_294.jpg, E:\project\IMG\left_2021_04_22_11_29_22_294.jpg, E:\project\IMG\right_2021_04_22_11_29_22_294.jpg, 0, 0, 0, 9.396455
E:\project\IMG\center_2021_04_22_11_29_22_483.jpg, E:\project\IMG\left_2021_04_22_11_29_22_483.jpg, E:\project\IMG\right_2021_04_22_11_29_22_483.jpg, 0, 0, 0, 9.227223
E:\project\IMG\center_2021_04_22_11_29_22_680.jpg, E:\project\IMG\left_2021_04_22_11_29_22_680.jpg, E:\project\IMG\right_2021_04_22_11_29_22_680.jpg, 0, 0, 0, 9.042759
E:\project\IMG\center_2021_04_22_11_29_22_882.jpg, E:\project\IMG\left_2021_04_22_11_29_22_882.jpg, E:\project\IMG\right_2021_04_22_11_29_22_882.jpg, 0, 0, 0, 8.861981
E:\project\IMG\center_2021_04_22_11_29_23_085.jpg, E:\project\IMG\left_2021_04_22_11_29_23_085.jpg, E:\project\IMG\right_2021_04_22_11_29_23_085.jpg, 0, 0, 0, 8.684821
E:\project\IMG\center_2021_04_22_11_29_23_282.jpg, E:\project\IMG\left_2021_04_22_11_29_23_282.jpg, E:\project\IMG\right_2021_04_22_11_29_23_282.jpg, 0, 0, 0, 8.511204
E:\project\IMG\center_2021_04_22_11_29_23_473.jpg, E:\project\IMG\left_2021_04_22_11_29_23_473.jpg, E:\project\IMG\right_2021_04_22_11_29_23_473.jpg, 0, 0, 0, 8.341053
E:\project\IMG\center_2021_04_22_11_29_23_662.jpg, E:\project\IMG\left_2021_04_22_11_29_23_662.jpg, E:\project\IMG\right_2021_04_22_11_29_23_662.jpg, 0, 0, 0, 8.190825
E:\project\IMG\center_2021_04_22_11_29_23_852.jpg, E:\project\IMG\left_2021_04_22_11_29_23_852.jpg, E:\project\IMG\right_2021_04_22_11_29_23_852.jpg, 0, 0, 0, 8.027076
E:\project\IMG\center_2021_04_22_11_29_24_043.jpg, E:\project\IMG\left_2021_04_22_11_29_24_043.jpg, E:\project\IMG\right_2021_04_22_11_29_24_043.jpg, 0, 0, 0, 7.882498
E:\project\IMG\center_2021_04_22_11_29_24_243.jpg, E:\project\IMG\left_2021_04_22_11_29_24_243.jpg, E:\project\IMG\right_2021_04_22_11_29_24_243.jpg, 0, 0, 0, 7.724906
E:\project\IMG\center_2021_04_22_11_29_25_422.jpg, E:\project\IMG\left_2021_04_22_11_29_25_422.jpg, E:\project\IMG\right_2021_04_22_11_29_25_422.jpg, 0, 0, 0, 7.464196
E:\project\IMG\center_2021_04_22_11_29_25_621.jpg, E:\project\IMG\left_2021_04_22_11_29_25_621.jpg, E:\project\IMG\right_2021_04_22_11_29_25_621.jpg, 0, 0, 0, 7.314961
E:\project\IMG\center_2021_04_22_11_29_25_826.jpg, E:\project\IMG\left_2021_04_22_11_29_25_826.jpg, E:\project\IMG\right_2021_04_22_11_29_25_826.jpg, 0, 0, 0, 7.168709
E:\project\IMG\center_2021_04_22_11_29_26_018.jpg, E:\project\IMG\left_2021_04_22_11_29_26_018.jpg, E:\project\IMG\right_2021_04_22_11_29_26_018.jpg, 0, 0, 0, 7.025382
E:\project\IMG\center_2021_04_22_11_29_26_209.jpg, E:\project\IMG\left_2021_04_22_11_29_26_209.jpg, E:\project\IMG\right_2021_04_22_11_29_26_209.jpg, 0, 0, 0, 6.898833
E:\project\IMG\center_2021_04_22_11_29_26_403.jpg, E:\project\IMG\left_2021_04_22_11_29_26_403.jpg, E:\project\IMG\right_2021_04_22_11_29_26_403.jpg, 0, 0, 0, 6.760893
E:\project\IMG\center_2021_04_22_11_29_26_628.jpg, E:\project\IMG\left_2021_04_22_11_29_26_628.jpg, E:\project\IMG\right_2021_04_22_11_29_26_628.jpg, 0, 0, 0, 6.612339
E:\project\IMG\center_2021_04_22_11_29_26_817.jpg, E:\project\IMG\left_2021_04_22_11_29_26_817.jpg, E:\project\IMG\right_2021_04_22_11_29_26_817.jpg, 0, 0, 0, 6.480702
E:\project\IMG\center_2021_04_22_11_29_27_021.jpg, E:\project\IMG\left_2021_04_22_11_29_27_021.jpg, E:\project\IMG\right_2021_04_22_11_29_27_021.jpg, 0, 0, 0, 6.352011
E:\project\IMG\center_2021_04_22_11_29_27_230.jpg, E:\project\IMG\left_2021_04_22_11_29_27_230.jpg, E:\project\IMG\right_2021_04_22_11_29_27_230.jpg, 0, 0, 0, 6.225883
E:\project\IMG\center_2021_04_22_11_29_27_421.jpg, E:\project\IMG\left_2021_04_22_11_29_27_421.jpg, E:\project\IMG\right_2021_04_22_11_29_27_421.jpg, 0, 0, 0, 6.102267
E:\project\IMG\center_2021_04_22_11_29_27_608.jpg, E:\project\IMG\left_2021_04_22_11_29_27_608.jpg, E:\project\IMG\right_2021_04_22_11_29_27_608.jpg, 0, 0, 0, 5.993117
E:\project\IMG\center_2021_04_22_11_29_27_799.jpg, E:\project\IMG\left_2021_04_22_11_29_27_799.jpg, E:\project\IMG\right_2021_04_22_11_29_27_799.jpg, 0, 0, 0, 5.874436
E:\project\IMG\center_2021_04_22_11_29_27_997.jpg, E:\project\IMG\left_2021_04_22_11_29_27_997.jpg, E:\project\IMG\right_2021_04_22_11_29_27_997.jpg, 0, 0.5958258, 0, 7.163537
E:\project\IMG\center_2021_04_22_11_29_28_187.jpg, E:\project\IMG\left_2021_04_22_11_29_28_187.jpg, E:\project\IMG\right_2021_04_22_11_29_28_187.jpg, 0, 0.02573639, 0, 7.126132
E:\project\IMG\center_2021_04_22_11_29_28_386.jpg, E:\project\IMG\left_2021_04_22_11_29_28_386.jpg, E:\project\IMG\right_2021_04_22_11_29_28_386.jpg, 0, 0, 0, 6.986848
E:\project\IMG\center_2021_04_22_11_29_28_589.jpg, E:\project\IMG\left_2021_04_22_11_29_28_589.jpg, E:\project\IMG\right_2021_04_22_11_29_28_589.jpg, 0, 0, 0, 6.848187
E:\project\IMG\center_2021_04_22_11_29_28_794.jpg, E:\project\IMG\left_2021_04_22_11_29_28_794.jpg, E:\project\IMG\right_2021_04_22_11_29_28_794.jpg, 0, 0, 0, 6.71203
E:\project\IMG\center_2021_04_22_11_29_28_986.jpg, E:\project\IMG\left_2021_04_22_11_29_28_986.jpg, E:\project\IMG\right_2021_04_22_11_29_28_986.jpg, 0, 0, 0, 6.578597
E:\project\IMG\center_2021_04_22_11_29_29_166.jpg, E:\project\IMG\left_2021_04_22_11_29_29_166.jpg, E:\project\IMG\right_2021_04_22_11_29_29_166.jpg, 0, 0, 0, 6.460788
E:\project\IMG\center_2021_04_22_11_29_29_359.jpg, E:\project\IMG\left_2021_04_22_11_29_29_359.jpg, E:\project\IMG\right_2021_04_22_11_29_29_359.jpg, 0, 0, 0, 6.332266
E:\project\IMG\center_2021_04_22_11_29_29_552.jpg, E:\project\IMG\left_2021_04_22_11_29_29_552.jpg, E:\project\IMG\right_2021_04_22_11_29_29_552.jpg, 0, 0.5791695, 0, 7.444135
E:\project\IMG\center_2021_04_22_11_29_29_743.jpg, E:\project\IMG\left_2021_04_22_11_29_29_743.jpg, E:\project\IMG\right_2021_04_22_11_29_29_743.jpg, 0, 0.005115867, 0, 7.343359
E:\project\IMG\center_2021_04_22_11_29_29_943.jpg, E:\project\IMG\left_2021_04_22_11_29_29_943.jpg, E:\project\IMG\right_2021_04_22_11_29_29_943.jpg, 0, 0, 0, 7.197083
E:\project\IMG\center_2021_04_22_11_29_30_197.jpg, E:\project\IMG\left_2021_04_22_11_29_30_197.jpg, E:\project\IMG\right_2021_04_22_11_29_30_197.jpg, 0, 0, 0, 7.024943
E:\project\IMG\center_2021_04_22_11_29_31_370.jpg, E:\project\IMG\left_2021_04_22_11_29_31_370.jpg, E:\project\IMG\right_2021_04_22_11_29_31_370.jpg, 0, 0, 0, 6.788103
E:\project\IMG\center_2021_04_22_11_29_31_574.jpg, E:\project\IMG\left_2021_04_22_11_29_31_574.jpg, E:\project\IMG\right_2021_04_22_11_29_31_574.jpg, 0, 0, 0, 6.652534
E:\project\IMG\center_2021_04_22_11_29_31_765.jpg, E:\project\IMG\left_2021_04_22_11_29_31_765.jpg, E:\project\IMG\right_2021_04_22_11_29_31_765.jpg, 0, 0, 0, 6.519672
E:\project\IMG\center_2021_04_22_11_29_31_952.jpg, E:\project\IMG\left_2021_04_22_11_29_31_952.jpg, E:\project\IMG\right_2021_04_22_11_29_31_952.jpg, 0, 0, 0, 6.402365
E:\project\IMG\center_2021_04_22_11_29_32_133.jpg, E:\project\IMG\left_2021_04_22_11_29_32_133.jpg, E:\project\IMG\right_2021_04_22_11_29_32_133.jpg, 0, 0, 0, 6.287171
E:\project\IMG\center_2021_04_22_11_29_32_358.jpg, E:\project\IMG\left_2021_04_22_11_29_32_358.jpg, E:\project\IMG\right_2021_04_22_11_29_32_358.jpg, 0, 0, 0, 6.136796
E:\project\IMG\center_2021_04_22_11_29_32_549.jpg, E:\project\IMG\left_2021_04_22_11_29_32_549.jpg, E:\project\IMG\right_2021_04_22_11_29_32_549.jpg, 0, 0, 0, 6.026381
E:\project\IMG\center_2021_04_22_11_29_32_746.jpg, E:\project\IMG\left_2021_04_22_11_29_32_746.jpg, E:\project\IMG\right_2021_04_22_11_29_32_746.jpg, 0, 0, 0, 5.906024
E:\project\IMG\center_2021_04_22_11_29_32_938.jpg, E:\project\IMG\left_2021_04_22_11_29_32_938.jpg, E:\project\IMG\right_2021_04_22_11_29_32_938.jpg, 0, 0, 0, 5.788073
E:\project\IMG\center_2021_04_22_11_29_33_136.jpg, E:\project\IMG\left_2021_04_22_11_29_33_136.jpg, E:\project\IMG\right_2021_04_22_11_29_33_136.jpg, 0, 0, 0, 5.672478
E:\project\IMG\center_2021_04_22_11_29_33_331.jpg, E:\project\IMG\left_2021_04_22_11_29_33_331.jpg, E:\project\IMG\right_2021_04_22_11_29_33_331.jpg, 0, 0, 0, 5.570419
E:\project\IMG\center_2021_04_22_11_29_33_522.jpg, E:\project\IMG\left_2021_04_22_11_29_33_522.jpg, E:\project\IMG\right_2021_04_22_11_29_33_522.jpg, -0.5755956, 0, 0, 5.324355
E:\project\IMG\center_2021_04_22_11_29_33_713.jpg, E:\project\IMG\left_2021_04_22_11_29_33_713.jpg, E:\project\IMG\right_2021_04_22_11_29_33_713.jpg, -0.002514303, 0, 0, 5.183483
E:\project\IMG\center_2021_04_22_11_29_33_920.jpg, E:\project\IMG\left_2021_04_22_11_29_33_920.jpg, E:\project\IMG\right_2021_04_22_11_29_33_920.jpg, 0, 0, 0, 5.069698
E:\project\IMG\center_2021_04_22_11_29_34_129.jpg, E:\project\IMG\left_2021_04_22_11_29_34_129.jpg, E:\project\IMG\right_2021_04_22_11_29_34_129.jpg, 0, 0, 0, 4.968534
E:\project\IMG\center_2021_04_22_11_29_34_334.jpg, E:\project\IMG\left_2021_04_22_11_29_34_334.jpg, E:\project\IMG\right_2021_04_22_11_29_34_334.jpg, 0, 0, 0, 4.869306
E:\project\IMG\center_2021_04_22_11_29_34_528.jpg, E:\project\IMG\left_2021_04_22_11_29_34_528.jpg, E:\project\IMG\right_2021_04_22_11_29_34_528.jpg, 0, 0.5823924, 0, 6.149847
E:\project\IMG\center_2021_04_22_11_29_34_720.jpg, E:\project\IMG\left_2021_04_22_11_29_34_720.jpg, E:\project\IMG\right_2021_04_22_11_29_34_720.jpg, 0, 0.00614816, 0, 6.072073
E:\project\IMG\center_2021_04_22_11_29_34_918.jpg, E:\project\IMG\left_2021_04_22_11_29_34_918.jpg, E:\project\IMG\right_2021_04_22_11_29_34_918.jpg, 0, 0, 0, 5.951225
E:\project\IMG\center_2021_04_22_11_29_35_111.jpg, E:\project\IMG\left_2021_04_22_11_29_35_111.jpg, E:\project\IMG\right_2021_04_22_11_29_35_111.jpg, 0, 0.5802654, 0, 7.073715
E:\project\IMG\center_2021_04_22_11_29_35_311.jpg, E:\project\IMG\left_2021_04_22_11_29_35_311.jpg, E:\project\IMG\right_2021_04_22_11_29_35_311.jpg, 0, 0, 0, 6.966928
E:\project\IMG\center_2021_04_22_11_29_35_517.jpg, E:\project\IMG\left_2021_04_22_11_29_35_517.jpg, E:\project\IMG\right_2021_04_22_11_29_35_517.jpg, 0, 0, 0, 6.814026
E:\project\IMG\center_2021_04_22_11_29_36_703.jpg, E:\project\IMG\left_2021_04_22_11_29_36_703.jpg, E:\project\IMG\right_2021_04_22_11_29_36_703.jpg, 0, 1, 0, 10.36033
E:\project\IMG\center_2021_04_22_11_29_37_892.jpg, E:\project\IMG\left_2021_04_22_11_29_37_892.jpg, E:\project\IMG\right_2021_04_22_11_29_37_892.jpg, 0, 0, 0, 10.09275
E:\project\IMG\center_2021_04_22_11_29_39_083.jpg, E:\project\IMG\left_2021_04_22_11_29_39_083.jpg, E:\project\IMG\right_2021_04_22_11_29_39_083.jpg, 0, 0, 0, 9.75244
E:\project\IMG\center_2021_04_22_11_29_39_310.jpg, E:\project\IMG\left_2021_04_22_11_29_39_310.jpg, E:\project\IMG\right_2021_04_22_11_29_39_310.jpg, 0, 0, 0, 9.538381
E:\project\IMG\center_2021_04_22_11_29_40_495.jpg, E:\project\IMG\left_2021_04_22_11_29_40_495.jpg, E:\project\IMG\right_2021_04_22_11_29_40_495.jpg, -1, 0, 0, 8.484651
E:\project\IMG\center_2021_04_22_11_29_40_762.jpg, E:\project\IMG\left_2021_04_22_11_29_40_762.jpg, E:\project\IMG\right_2021_04_22_11_29_40_762.jpg, -0.2083744, 0, 0, 8.190602
E:\project\IMG\center_2021_04_22_11_29_40_985.jpg, E:\project\IMG\left_2021_04_22_11_29_40_985.jpg, E:\project\IMG\right_2021_04_22_11_29_40_985.jpg, 0, 0, 0, 7.997022
E:\project\IMG\center_2021_04_22_11_29_41_199.jpg, E:\project\IMG\left_2021_04_22_11_29_41_199.jpg, E:\project\IMG\right_2021_04_22_11_29_41_199.jpg, 0, 0, 0, 7.817815
E:\project\IMG\center_2021_04_22_11_29_41_421.jpg, E:\project\IMG\left_2021_04_22_11_29_41_421.jpg, E:\project\IMG\right_2021_04_22_11_29_41_421.jpg, 0.6648537, 0, 0, 7.397751
E:\project\IMG\center_2021_04_22_11_29_41_651.jpg, E:\project\IMG\left_2021_04_22_11_29_41_651.jpg, E:\project\IMG\right_2021_04_22_11_29_41_651.jpg, 0, 0, 0, 7.151958
E:\project\IMG\center_2021_04_22_11_29_41_884.jpg, E:\project\IMG\left_2021_04_22_11_29_41_884.jpg, E:\project\IMG\right_2021_04_22_11_29_41_884.jpg, 0, 0, 0, 6.977635
E:\project\IMG\center_2021_04_22_11_29_42_099.jpg, E:\project\IMG\left_2021_04_22_11_29_42_099.jpg, E:\project\IMG\right_2021_04_22_11_29_42_099.jpg, 0, 0, 0, 6.820813
E:\project\IMG\center_2021_04_22_11_29_42_320.jpg, E:\project\IMG\left_2021_04_22_11_29_42_320.jpg, E:\project\IMG\right_2021_04_22_11_29_42_320.jpg, 0, 0.6639705, 0, 8.386032
E:\project\IMG\center_2021_04_22_11_29_42_544.jpg, E:\project\IMG\left_2021_04_22_11_29_42_544.jpg, E:\project\IMG\right_2021_04_22_11_29_42_544.jpg, 0, 0, 0, 8.24379
E:\project\IMG\center_2021_04_22_11_29_42_767.jpg, E:\project\IMG\left_2021_04_22_11_29_42_767.jpg, E:\project\IMG\right_2021_04_22_11_29_42_767.jpg, 0, 0, 0, 8.059379
E:\project\IMG\center_2021_04_22_11_29_43_002.jpg, E:\project\IMG\left_2021_04_22_11_29_43_002.jpg, E:\project\IMG\right_2021_04_22_11_29_43_002.jpg, 0, 0, 0, 7.863795
E:\project\IMG\center_2021_04_22_11_29_43_243.jpg, E:\project\IMG\left_2021_04_22_11_29_43_243.jpg, E:\project\IMG\right_2021_04_22_11_29_43_243.jpg, 0, 0, 0, 7.672867
E:\project\IMG\center_2021_04_22_11_29_43_489.jpg, E:\project\IMG\left_2021_04_22_11_29_43_489.jpg, E:\project\IMG\right_2021_04_22_11_29_43_489.jpg, 0, 0, 0, 7.48648
E:\project\IMG\center_2021_04_22_11_29_43_709.jpg, E:\project\IMG\left_2021_04_22_11_29_43_709.jpg, E:\project\IMG\right_2021_04_22_11_29_43_709.jpg, 0.6625035, 0, 0, 7.089285
E:\project\IMG\center_2021_04_22_11_29_43_972.jpg, E:\project\IMG\left_2021_04_22_11_29_43_972.jpg, E:\project\IMG\right_2021_04_22_11_29_43_972.jpg, 0, 0, 0, 6.82789
